ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr10,127440000,127450000,chr10,127520000,127530000,2.0
chr4,59330000,59340000,chr4,59790000,59800000,2.0
chr10,12530000,12540000,chr10,13770000,13780000,2.0
chr1,51650000,51660000,chr1,52060000,52070000,2.0
chr1,31000000,31010000,chr1,34900000,34910000,2.0
chr6,8680000,8690000,chr11,48900000,48910000,2.0
chr1,52420000,52430000,chr1,52900000,52910000,2.0
chr1,154750000,154760000,chr1,155580000,155590000,2.0
chr9,114350000,114360000,chr9,114550000,114560000,2.0
chr1,135890000,135900000,chr1,135950000,135960000,2.0
chr5,65880000,65890000,chr15,78320000,78330000,2.0
chr6,41500000,41510000,chr6,48630000,48640000,2.0
chr6,48670000,48680000,chr6,50330000,50340000,2.0
chr9,114390000,114400000,chr9,114550000,114560000,2.0
chr10,126550000,126560000,chr10,128180000,128190000,2.0
chr4,97700000,97710000,chr4,98100000,98110000,2.0
chr5,63240000,63250000,chr5,63300000,63310000,2.0
chr1,145650000,145660000,chr1,146140000,146150000,2.0
chr10,127520000,127530000,chr10,127930000,127940000,2.0
chr3,95320000,95330000,chr3,95640000,95650000,1.5
chr16,76330000,76340000,chr16,76680000,76690000,1.5
chr4,150170000,150180000,chr4,151570000,151580000,1.5
chr15,80440000,80450000,chr15,80570000,80580000,1.5
chr4,149070000,149080000,chr11,106520000,106530000,1.5
chr5,64550000,64560000,chr5,65880000,65890000,1.5
chr4,149030000,149040000,chr12,70610000,70620000,1.5
chr16,96030000,96040000,chr18,3330000,3340000,1.5
chr4,149070000,149080000,chr4,149930000,149940000,1.5
chr3,95390000,95400000,chr3,95420000,95430000,1.5
chr15,85890000,85900000,chr15,102340000,102350000,1.5
chr3,103190000,103200000,chr3,103670000,103680000,1.5
chr15,80440000,80450000,chr15,80760000,80770000,1.5
chr15,81130000,81140000,chr15,81490000,81500000,1.5
chr16,75890000,75900000,chr16,76330000,76340000,1.5
chr3,103190000,103200000,chr3,103590000,103600000,1.5
chr5,64550000,64560000,chr5,66270000,66280000,1.5
chr3,95320000,95330000,chr3,95540000,95550000,1.5
chr16,95410000,95420000,chr16,95440000,95450000,1.5
chr4,149960000,149970000,chr4,150170000,150180000,1.5
chr16,94940000,94950000,chr16,95410000,95420000,1.5
chr3,103180000,103190000,chr11,100680000,100690000,1.5
chr15,80760000,80770000,chr15,81290000,81300000,1.5
chr16,76330000,76340000,chr16,76710000,76720000,1.5
chr3,95730000,95740000,chr3,95830000,95840000,1.5
chr5,46050000,46060000,chr13,56800000,56810000,1.5
chr3,95420000,95430000,chr3,95540000,95550000,1.5
chr5,37450000,37460000,chr15,61990000,62000000,1.5
chr3,103190000,103200000,chr3,115490000,115500000,1.5
chr5,32760000,32770000,chr15,81020000,81030000,1.5
chr3,95420000,95430000,chr3,95770000,95780000,1.5
chr15,80620000,80630000,chr15,81020000,81030000,1.5
chr16,90810000,90820000,chr16,90930000,90940000,1.5
chr3,95640000,95650000,chr3,108060000,108070000,1.5
chr3,95620000,95630000,chr3,95730000,95740000,1.5
chr3,95470000,95480000,chr3,95620000,95630000,1.5
chr3,95540000,95550000,chr3,95640000,95650000,1.5
chr15,80570000,80580000,chr16,45300000,45310000,1.5
chr16,91460000,91470000,chr16,92810000,92820000,1.5
chr5,63200000,63210000,chr5,93690000,93700000,1.5
chr5,31350000,31360000,chr19,6340000,6350000,1.5
chr3,103180000,103190000,chr3,103660000,103670000,1.5
chr3,102970000,102980000,chr3,103550000,103560000,1.5
chr3,95390000,95400000,chr3,95620000,95630000,1.5
chr15,81020000,81030000,chr15,81370000,81380000,1.5
chr3,95390000,95400000,chr3,95640000,95650000,1.5
chr4,154570000,154580000,chr4,155390000,155400000,1.5
chr4,154570000,154580000,chr4,155400000,155410000,1.5
chr3,103010000,103020000,chr3,103590000,103600000,1.5
chr3,102860000,102870000,chr3,102970000,102980000,1.5
chr16,94530000,94540000,chr16,94790000,94800000,1.5
chr16,84830000,84840000,chr16,87440000,87450000,1.5
chr15,80540000,80550000,chr15,80760000,80770000,1.5
chr16,89820000,89830000,chr16,89930000,89940000,1.5
chr16,89820000,89830000,chr16,90190000,90200000,1.5
chr5,31350000,31360000,chr5,32760000,32770000,1.5
chr15,80540000,80550000,chr15,81290000,81300000,1.5
chr16,23220000,23230000,chr16,89820000,89830000,1.5
chr15,96540000,96550000,chr15,98840000,98850000,1.5
chr3,103190000,103200000,chrX,137070000,137080000,1.5
chr4,7160000,7170000,chr4,7390000,7400000,1.5
chr3,93350000,93360000,chr3,94240000,94250000,1.5
chr4,97430000,97440000,chr4,97700000,97710000,1.5
chr4,19850000,19860000,chr4,19920000,19930000,1.5
chr4,98100000,98110000,chr4,100850000,100860000,1.5
chr16,23130000,23140000,chr16,23280000,23290000,1.5
chr4,107560000,107570000,chr4,107740000,107750000,1.5
chr4,11420000,11430000,chr4,11530000,11540000,1.5
chr4,11080000,11090000,chr4,11420000,11430000,1.5
chr16,45300000,45310000,chr16,49790000,49800000,1.5
chr4,8560000,8570000,chr4,8760000,8770000,1.5
chr4,6890000,6900000,chr4,7380000,7390000,1.5
chr16,49880000,49890000,chr16,52060000,52070000,1.5
chr16,48770000,48780000,chr16,49790000,49800000,1.5
chr16,48810000,48820000,chr16,57230000,57240000,1.5
chr4,6810000,6820000,chr4,7160000,7170000,1.5
chr4,6290000,6300000,chr4,11080000,11090000,1.5
chr4,107740000,107750000,chr4,107970000,107980000,1.5
chr16,23080000,23090000,chr16,49880000,49890000,1.5
chr4,107760000,107770000,chr4,126230000,126240000,1.5
chr4,107760000,107770000,chr4,129780000,129790000,1.5
chr3,148980000,148990000,chr13,102470000,102480000,1.5
chr16,49850000,49860000,chr16,51670000,51680000,1.5
chr4,32140000,32150000,chr4,32470000,32480000,1.5
chr4,32140000,32150000,chr4,32700000,32710000,1.5
chr4,32220000,32230000,chr4,32430000,32440000,1.5
chr16,43890000,43900000,chr16,55940000,55950000,1.5
chr16,23220000,23230000,chr16,92820000,92830000,1.5
chr4,43500000,43510000,chr4,44180000,44190000,1.5
chr4,43490000,43500000,chr4,44180000,44190000,1.5
chr4,40620000,40630000,chr4,97430000,97440000,1.5
chr4,33390000,33400000,chr4,59210000,59220000,1.5
chr16,32160000,32170000,chr17,47640000,47650000,1.5
chr4,32430000,32440000,chr4,32700000,32710000,1.5
chr4,32420000,32430000,chr4,33390000,33400000,1.5
chr16,35870000,35880000,chr16,36680000,36690000,1.5
chr4,44180000,44190000,chr4,148800000,148810000,1.5
chr4,32370000,32380000,chr4,33370000,33380000,1.5
chr4,32370000,32380000,chr4,32650000,32660000,1.5
chr4,32340000,32350000,chr4,43490000,43500000,1.5
chr4,32330000,32340000,chr4,48050000,48060000,1.5
chr4,32330000,32340000,chr4,40720000,40730000,1.5
chr16,43660000,43670000,chr16,45220000,45230000,1.5
chr4,32260000,32270000,chr4,32430000,32440000,1.5
chr16,43690000,43700000,chr16,43890000,43900000,1.5
chr4,32260000,32270000,chr4,32370000,32380000,1.5
chr16,43690000,43700000,chr16,45250000,45260000,1.5
chr4,46580000,46590000,chr19,11580000,11590000,1.5
chr4,107760000,107770000,chr4,148470000,148480000,1.5
chr16,49880000,49890000,chr16,89820000,89830000,1.5
chr4,149030000,149040000,chr4,149930000,149940000,1.5
chr4,135610000,135620000,chr4,135760000,135770000,1.5
chr16,52180000,52190000,chr16,92820000,92830000,1.5
chr16,52450000,52460000,chr16,55480000,55490000,1.5
chr16,55480000,55490000,chr16,55940000,55950000,1.5
chr16,23220000,23230000,chr16,45020000,45030000,1.5
chr3,129580000,129590000,chr3,152370000,152380000,1.5
chr15,96470000,96480000,chr15,97300000,97310000,1.5
chr4,135430000,135440000,chr4,135570000,135580000,1.5
chr3,115370000,115380000,chr3,116450000,116460000,1.5
chr3,115320000,115330000,chr3,115670000,115680000,1.5
chr3,115320000,115330000,chr3,115500000,115510000,1.5
chr16,64940000,64950000,chr16,76330000,76340000,1.5
chr3,142020000,142030000,chr3,142220000,142230000,1.5
chr4,135690000,135700000,chr4,135760000,135770000,1.5
chr4,148470000,148480000,chr4,149070000,149080000,1.5
chr3,115320000,115330000,chr3,115490000,115500000,1.5
chr3,108060000,108070000,chr3,108190000,108200000,1.5
chr3,107430000,107440000,chr3,108190000,108200000,1.5
chr16,75760000,75770000,chr16,76330000,76340000,1.5
chr4,149030000,149040000,chr4,149220000,149230000,1.5
chr3,106760000,106770000,chr3,107430000,107440000,1.5
chr3,106250000,106260000,chr3,107430000,107440000,1.5
chr3,103550000,103560000,chr3,103660000,103670000,1.5
chr4,134470000,134480000,chr4,134750000,134760000,1.5
chr16,52140000,52150000,chr16,55940000,55950000,1.5
chr3,130760000,130770000,chr3,130860000,130870000,1.5
chr15,98710000,98720000,chr15,102230000,102240000,1.5
chr4,108130000,108140000,chr17,33100000,33110000,1.5
chr16,50430000,50440000,chr16,55940000,55950000,1.5
chr3,135320000,135330000,chr3,142150000,142160000,1.5
chr4,122570000,122580000,chr4,123250000,123260000,1.5
chr4,126410000,126420000,chr4,126490000,126500000,1.5
chr4,129250000,129260000,chr4,129470000,129480000,1.5
chr4,129310000,129320000,chr4,129780000,129790000,1.5
chr15,102230000,102240000,chr19,29430000,29440000,1.5
chr3,133090000,133100000,chr7,65960000,65970000,1.5
chr4,129470000,129480000,chr4,129780000,129790000,1.5
chr3,132890000,132900000,chr3,133720000,133730000,1.5
chr3,130890000,130900000,chr3,130970000,130980000,1.5
chr4,131590000,131600000,chr4,132070000,132080000,1.5
chr4,131590000,131600000,chr4,132140000,132150000,1.5
chr4,131590000,131600000,chr4,134470000,134480000,1.5
chr15,101110000,101120000,chr15,102340000,102350000,1.5
chr3,130850000,130860000,chr7,82940000,82950000,1.5
chr16,52060000,52070000,chr16,55480000,55490000,1.5
chr3,130760000,130770000,chr3,130970000,130980000,1.5
chr4,131590000,131600000,chr4,136920000,136930000,1.5
chr4,132210000,132220000,chr19,4240000,4250000,1.5
chr16,45150000,45160000,chr16,45300000,45310000,1.5
chr11,4080000,4090000,chr11,4720000,4730000,1.5
chr3,88310000,88320000,chr3,89670000,89680000,1.5
chr19,6240000,6250000,chr19,6340000,6350000,1.5
chr19,8790000,8800000,chr19,9150000,9160000,1.5
chr19,8790000,8800000,chr19,12540000,12550000,1.5
chr19,8790000,8800000,chr19,12870000,12880000,1.5
chr1,146150000,146160000,chr1,163660000,163670000,1.5
chr1,146150000,146160000,chr1,157020000,157030000,1.5
chr1,145850000,145860000,chr1,180330000,180340000,1.5
chr1,145850000,145860000,chr1,174050000,174060000,1.5
chr19,10810000,10820000,chr19,11550000,11560000,1.5
chr19,10810000,10820000,chr19,11570000,11580000,1.5
chr19,11130000,11140000,chr19,11440000,11450000,1.5
chr1,140070000,140080000,chr1,166060000,166070000,1.5
chr1,136850000,136860000,chr1,139790000,139800000,1.5
chr19,11130000,11140000,chr19,11580000,11590000,1.5
chr1,133900000,133910000,chr1,153530000,153540000,1.5
chr1,130720000,130730000,chr17,51970000,51980000,1.5
chr1,130290000,130300000,chr1,130490000,130500000,1.5
chr1,129990000,130000000,chr1,173080000,173090000,1.5
chr1,129120000,129130000,chr1,146090000,146100000,1.5
chr19,11430000,11440000,chr19,12540000,12550000,1.5
chr19,11430000,11440000,chr19,29320000,29330000,1.5
chr1,129120000,129130000,chr1,130720000,130730000,1.5
chr1,129120000,129130000,chr1,130680000,130690000,1.5
chr1,129110000,129120000,chr1,130720000,130730000,1.5
chr1,127360000,127370000,chr1,130720000,130730000,1.5
chr19,11440000,11450000,chr19,11580000,11590000,1.5
chr1,127330000,127340000,chr1,133420000,133430000,1.5
chr1,127330000,127340000,chr1,129120000,129130000,1.5
chr1,108500000,108510000,chr1,108690000,108700000,1.5
chr1,108210000,108220000,chr1,108500000,108510000,1.5
chr1,146150000,146160000,chr16,55940000,55950000,1.5
chr19,5810000,5820000,chr19,11560000,11570000,1.5
chr1,108040000,108050000,chr1,127330000,127340000,1.5
chr1,154750000,154760000,chr1,155150000,155160000,1.5
chr1,164470000,164480000,chr1,164650000,164660000,1.5
chr1,163910000,163920000,chr1,164130000,164140000,1.5
chr1,163690000,163700000,chr10,117350000,117360000,1.5
chr18,67600000,67610000,chr18,68450000,68460000,1.5
chr18,67880000,67890000,chr18,68380000,68390000,1.5
chr1,163690000,163700000,chr1,164650000,164660000,1.5
chr1,163680000,163690000,chr1,163800000,163810000,1.5
chr1,163660000,163670000,chr1,163910000,163920000,1.5
chr1,163660000,163670000,chr1,163800000,163810000,1.5
chr18,75160000,75170000,chr18,75480000,75490000,1.5
chr1,163600000,163610000,chr1,163810000,163820000,1.5
chr1,163180000,163190000,chr1,164470000,164480000,1.5
chr1,163180000,163190000,chr1,163800000,163810000,1.5
chr1,163180000,163190000,chr1,163640000,163650000,1.5
chr1,163000000,163010000,chr1,167630000,167640000,1.5
chr1,162170000,162180000,chr1,163680000,163690000,1.5
chr1,161980000,161990000,chr1,166060000,166070000,1.5
chr18,75540000,75550000,chr18,75750000,75760000,1.5
chr1,161980000,161990000,chr1,163180000,163190000,1.5
chr18,75570000,75580000,chr18,75750000,75760000,1.5
chr1,161980000,161990000,chr1,162170000,162180000,1.5
chr18,75580000,75590000,chr18,75840000,75850000,1.5
chr19,3760000,3770000,chr19,4210000,4220000,1.5
chr1,161950000,161960000,chr1,163660000,163670000,1.5
chr1,155590000,155600000,chr1,180330000,180340000,1.5
chr1,155330000,155340000,chr12,80390000,80400000,1.5
chr1,155330000,155340000,chr1,155580000,155590000,1.5
chr1,155150000,155160000,chr1,155340000,155350000,1.5
chr1,154750000,154760000,chr1,166060000,166070000,1.5
chr1,108210000,108220000,chr1,108490000,108500000,1.5
chr1,108040000,108050000,chr1,108500000,108510000,1.5
chr3,88250000,88260000,chr17,28830000,28840000,1.5
chr19,36900000,36910000,chr19,43600000,43610000,1.5
chr19,40660000,40670000,chr19,43600000,43610000,1.5
chr19,40750000,40760000,chr19,41550000,41560000,1.5
chr19,41400000,41410000,chr19,41550000,41560000,1.5
chr19,41420000,41430000,chr19,41920000,41930000,1.5
chr19,41550000,41560000,chr19,41980000,41990000,1.5
chr1,58760000,58770000,chr1,60960000,60970000,1.5
chr19,43600000,43610000,chr19,60300000,60310000,1.5
chr19,46150000,46160000,chr19,46430000,46440000,1.5
chr19,46430000,46440000,chr19,46690000,46700000,1.5
chr1,54970000,54980000,chr1,58760000,58770000,1.5
chr19,53380000,53390000,chr19,53610000,53620000,1.5
chr1,53860000,53870000,chr1,54970000,54980000,1.5
chr1,53830000,53840000,chr1,79740000,79750000,1.5
chr1,52540000,52550000,chr1,52670000,52680000,1.5
chr1,52420000,52430000,chr1,52850000,52860000,1.5
chr19,53980000,53990000,chr19,57430000,57440000,1.5
chr1,51650000,51660000,chr1,53830000,53840000,1.5
chr1,45850000,45860000,chr1,75510000,75520000,1.5
chr1,44150000,44160000,chr7,121210000,121220000,1.5
chr19,57200000,57210000,chr19,57420000,57430000,1.5
chr1,36820000,36830000,chr1,39630000,39640000,1.5
chr1,36820000,36830000,chr1,37280000,37290000,1.5
chr1,36360000,36370000,chr5,97340000,97350000,1.5
chr1,36320000,36330000,chr1,53830000,53840000,1.5
chr1,36320000,36330000,chr1,36820000,36830000,1.5
chr1,36310000,36320000,chr1,36820000,36830000,1.5
chr1,31000000,31010000,chr1,53900000,53910000,1.5
chrX,34330000,34340000,chrX,34650000,34660000,1.5
chr1,21320000,21330000,chr4,6810000,6820000,1.5
chr1,58770000,58780000,chr1,64160000,64170000,1.5
chr19,36380000,36390000,chr19,36900000,36910000,1.5
chr1,107610000,107620000,chr1,108690000,108700000,1.5
chr19,36310000,36320000,chr19,36890000,36900000,1.5
chr1,93150000,93160000,chr1,93960000,93970000,1.5
chr1,93140000,93150000,chr1,95530000,95540000,1.5
chr19,11560000,11570000,chr19,12870000,12880000,1.5
chr1,89740000,89750000,chr1,133900000,133910000,1.5
chr1,88240000,88250000,chr1,88300000,88310000,1.5
chr19,12540000,12550000,chr19,53510000,53520000,1.5
chr19,12870000,12880000,chr19,14670000,14680000,1.5
chr1,80740000,80750000,chr10,98340000,98350000,1.5
chr19,16770000,16780000,chr19,17340000,17350000,1.5
chr1,80410000,80420000,chr1,80720000,80730000,1.5
chr19,26670000,26680000,chr19,26820000,26830000,1.5
chr1,79750000,79760000,chr1,80330000,80340000,1.5
chr1,75510000,75520000,chr3,108590000,108600000,1.5
chr1,69590000,69600000,chr14,21700000,21710000,1.5
chr1,64160000,64170000,chr15,9450000,9460000,1.5
chr1,61100000,61110000,chr10,3130000,3140000,1.5
chr1,60990000,61000000,chr1,61100000,61110000,1.5
chr19,29320000,29330000,chr19,29490000,29500000,1.5
chr1,60960000,60970000,chr1,61090000,61100000,1.5
chr1,60950000,60960000,chr1,69590000,69600000,1.5
chr1,60950000,60960000,chr1,61090000,61100000,1.5
chr1,60930000,60940000,chr1,61090000,61100000,1.5
chr1,60800000,60810000,chr1,69640000,69650000,1.5
chr19,31280000,31290000,chr19,34360000,34370000,1.5
chr19,31410000,31420000,chr19,36380000,36390000,1.5
chr1,60800000,60810000,chr1,61090000,61100000,1.5
chr1,60210000,60220000,chr1,60990000,61000000,1.5
chr1,59960000,59970000,chr1,60810000,60820000,1.5
chr19,34360000,34370000,chr19,41920000,41930000,1.5
chr1,165990000,166000000,chr1,180330000,180340000,1.5
chr18,56600000,56610000,chr18,70680000,70690000,1.5
chr18,56600000,56610000,chr18,56890000,56900000,1.5
chr2,153200000,153210000,chr2,164280000,164290000,1.5
chr2,129000000,129010000,chr2,156940000,156950000,1.5
chr2,128830000,128840000,chr2,129000000,129010000,1.5
chr17,31360000,31370000,chr17,31650000,31660000,1.5
chr17,31970000,31980000,chr17,33100000,33110000,1.5
chr2,127850000,127860000,chr2,127980000,127990000,1.5
chr17,35220000,35230000,chr17,35320000,35330000,1.5
chr2,126740000,126750000,chr2,127030000,127040000,1.5
chr17,35220000,35230000,chr17,35400000,35410000,1.5
chr17,35220000,35230000,chr17,35970000,35980000,1.5
chr2,119300000,119310000,chr4,43490000,43500000,1.5
chr2,117240000,117250000,chr2,139860000,139870000,1.5
chr2,117140000,117150000,chr10,67740000,67750000,1.5
chr2,113680000,113690000,chr2,113970000,113980000,1.5
chr15,80400000,80410000,chr17,28340000,28350000,1.5
chr2,112350000,112360000,chr2,117140000,117150000,1.5
chr2,104010000,104020000,chr2,104680000,104690000,1.5
chr2,93290000,93300000,chr11,98340000,98350000,1.5
chr2,84550000,84560000,chr2,84680000,84690000,1.5
chr17,46210000,46220000,chr17,46880000,46890000,1.5
chr2,62230000,62240000,chr2,75960000,75970000,1.5
chr17,47270000,47280000,chr17,47660000,47670000,1.5
chr2,61330000,61340000,chr2,62230000,62240000,1.5
chr2,58010000,58020000,chr2,103520000,103530000,1.5
chr2,52170000,52180000,chr4,135610000,135620000,1.5
chr2,49300000,49310000,chr9,32530000,32540000,1.5
chr2,49300000,49310000,chr2,52170000,52180000,1.5
chr2,43840000,43850000,chr2,62190000,62200000,1.5
chr2,32610000,32620000,chr2,32830000,32840000,1.5
chr17,51540000,51550000,chr17,51970000,51980000,1.5
chr2,153170000,153180000,chr2,153460000,153470000,1.5
chr2,153460000,153470000,chr11,119020000,119030000,1.5
chr1,166060000,166070000,chr1,167760000,167770000,1.5
chr2,155780000,155790000,chr2,156000000,156010000,1.5
chr3,88250000,88260000,chr3,97830000,97840000,1.5
chr3,88250000,88260000,chr3,88480000,88490000,1.5
chr3,88220000,88230000,chr3,95730000,95740000,1.5
chr3,88220000,88230000,chr3,89670000,89680000,1.5
chr3,88220000,88230000,chr3,88980000,88990000,1.5
chr17,26700000,26710000,chr17,28340000,28350000,1.5
chr3,84570000,84580000,chr3,84760000,84770000,1.5
chr17,28830000,28840000,chr17,29620000,29630000,1.5
chr17,28830000,28840000,chr17,29680000,29690000,1.5
chr3,75360000,75370000,chr3,75490000,75500000,1.5
chr3,68800000,68810000,chr3,68960000,68970000,1.5
chr3,68560000,68570000,chr3,68800000,68810000,1.5
chr3,51450000,51460000,chr3,51800000,51810000,1.5
chr3,37660000,37670000,chr3,37880000,37890000,1.5
chr3,37380000,37390000,chr3,37530000,37540000,1.5
chr3,36760000,36770000,chr3,37380000,37390000,1.5
chr3,30990000,31000000,chr3,36750000,36760000,1.5
chr3,30500000,30510000,chr17,66460000,66470000,1.5
chr3,27050000,27060000,chr3,30500000,30510000,1.5
chr3,19150000,19160000,chr3,20000000,20010000,1.5
chr2,172260000,172270000,chr2,172820000,172830000,1.5
chr2,172210000,172220000,chr2,172820000,172830000,1.5
chr2,167190000,167200000,chr2,167450000,167460000,1.5
chr17,29560000,29570000,chr17,29980000,29990000,1.5
chr17,29560000,29570000,chr17,31340000,31350000,1.5
chr2,156340000,156350000,chr15,36580000,36590000,1.5
chr2,156000000,156010000,chr2,156680000,156690000,1.5
chr17,29630000,29640000,chr17,31200000,31210000,1.5
chr17,31200000,31210000,chr17,31270000,31280000,1.5
chr2,32140000,32150000,chr2,32610000,32620000,1.5
chr2,30910000,30920000,chr2,167190000,167200000,1.5
chr2,30800000,30810000,chr2,32340000,32350000,1.5
chr17,51970000,51980000,chr17,52430000,52440000,1.5
chr2,3640000,3650000,chr2,11560000,11570000,1.5
chr17,84050000,84060000,chr17,84720000,84730000,1.5
chr2,3640000,3650000,chr2,11110000,11120000,1.5
chr1,183790000,183800000,chr1,184280000,184290000,1.5
chr1,182120000,182130000,chr1,182290000,182300000,1.5
chr17,84510000,84520000,chr17,84820000,84830000,1.5
chr1,175320000,175330000,chr1,175530000,175540000,1.5
chr1,173890000,173900000,chr1,174070000,174080000,1.5
chr1,173850000,173860000,chr1,174070000,174080000,1.5
chr1,173840000,173850000,chr1,174230000,174240000,1.5
chr1,173840000,173850000,chr1,174070000,174080000,1.5
chr18,5330000,5340000,chr18,5660000,5670000,1.5
chr18,5330000,5340000,chr18,6510000,6520000,1.5
chr1,173210000,173220000,chr1,173430000,173440000,1.5
chr1,173150000,173160000,chr10,61960000,61970000,1.5
chr1,173080000,173090000,chr1,173210000,173220000,1.5
chr18,21100000,21110000,chr18,53900000,53910000,1.5
chr18,21120000,21130000,chr18,50170000,50180000,1.5
chr18,21120000,21130000,chr18,53330000,53340000,1.5
chr18,31760000,31770000,chr18,31940000,31950000,1.5
chr18,31940000,31950000,chr18,32390000,32400000,1.5
chr1,167760000,167770000,chr1,195020000,195030000,1.5
chr1,167760000,167770000,chr1,167930000,167940000,1.5
chr1,167630000,167640000,chr1,182260000,182270000,1.5
chr1,167390000,167400000,chr1,180330000,180340000,1.5
chr1,167390000,167400000,chr1,167930000,167940000,1.5
chr18,52620000,52630000,chr18,53330000,53340000,1.5
chr1,167180000,167190000,chr1,167390000,167400000,1.5
chr18,54060000,54070000,chr18,65170000,65180000,1.5
chr17,83910000,83920000,chr17,84720000,84730000,1.5
chr2,3640000,3650000,chr2,49300000,49310000,1.5
chr17,73510000,73520000,chr17,83910000,83920000,1.5
chr2,13330000,13340000,chr2,22640000,22650000,1.5
chr2,29680000,29690000,chr4,40780000,40790000,1.5
chr17,56210000,56220000,chr17,56320000,56330000,1.5
chr2,29640000,29650000,chr2,30210000,30220000,1.5
chr2,28950000,28960000,chr5,73620000,73630000,1.5
chr2,28950000,28960000,chr2,29680000,29690000,1.5
chr2,25010000,25020000,chr16,91510000,91520000,1.5
chr2,24790000,24800000,chr2,25010000,25020000,1.5
chr17,66450000,66460000,chr17,74880000,74890000,1.5
chr2,24760000,24770000,chr2,120170000,120180000,1.5
chr2,22890000,22900000,chr2,24790000,24800000,1.5
chr17,71830000,71840000,chr17,73510000,73520000,1.5
chr2,22530000,22540000,chr2,22640000,22650000,1.5
chr2,21880000,21890000,chr2,22890000,22900000,1.5
chr2,13330000,13340000,chr2,17620000,17630000,1.5
chr17,73510000,73520000,chr17,80560000,80570000,1.5
chr2,11570000,11580000,chr2,58010000,58020000,1.5
chr2,11570000,11580000,chr2,13330000,13340000,1.5
chr2,11550000,11560000,chr2,13330000,13340000,1.5
chr2,11540000,11550000,chr4,6810000,6820000,1.5
chr2,11540000,11550000,chr2,13600000,13610000,1.5
chr17,73260000,73270000,chr17,84100000,84110000,1.5
chr2,11130000,11140000,chr2,11540000,11550000,1.5
chr2,11120000,11130000,chr2,13330000,13340000,1.5
chr2,11110000,11120000,chr2,52170000,52180000,1.5
chr17,73280000,73290000,chr18,50170000,50180000,1.5
chr2,9510000,9520000,chr2,11560000,11570000,1.5
chr2,9510000,9520000,chr2,11110000,11120000,1.5
chr2,9060000,9070000,chr2,9510000,9520000,1.5
chr17,35390000,35400000,chr17,35970000,35980000,1.5
chr6,34820000,34830000,chr6,35090000,35100000,1.5
chr5,64880000,64890000,chr5,65710000,65720000,1.5
chr9,32320000,32330000,chr9,32450000,32460000,1.5
chr11,114950000,114960000,chr11,115130000,115140000,1.5
chr9,32730000,32740000,chr9,32840000,32850000,1.5
chr9,32600000,32610000,chr9,32760000,32770000,1.5
chr9,32550000,32560000,chr9,32860000,32870000,1.5
chr11,116230000,116240000,chr17,23730000,23740000,1.5
chr11,116290000,116300000,chr11,116350000,116360000,1.5
chr9,32510000,32520000,chr9,32760000,32770000,1.5
chr9,32450000,32460000,chr17,84820000,84830000,1.5
chr9,32420000,32430000,chr9,32760000,32770000,1.5
chr9,32400000,32410000,chr9,32600000,32610000,1.5
chr9,32390000,32400000,chr9,66730000,66740000,1.5
chr9,32390000,32400000,chr9,32760000,32770000,1.5
chr9,32320000,32330000,chr9,32860000,32870000,1.5
chr9,32320000,32330000,chr9,32600000,32610000,1.5
chr1,21320000,21330000,chr1,53830000,53840000,1.5
chr9,44340000,44350000,chr9,44780000,44790000,1.5
chr9,32300000,32310000,chr9,61510000,61520000,1.5
chr9,32300000,32310000,chr9,32760000,32770000,1.5
chr9,32300000,32310000,chr9,32600000,32610000,1.5
chr9,32300000,32310000,chr9,32550000,32560000,1.5
chr9,31100000,31110000,chr9,32730000,32740000,1.5
chr9,14800000,14810000,chr9,14850000,14860000,1.5
chr12,3460000,3470000,chr12,3750000,3760000,1.5
chr12,8350000,8360000,chr12,10390000,10400000,1.5
chr12,9000000,9010000,chr12,10390000,10400000,1.5
chr12,25280000,25290000,chr15,99890000,99900000,1.5
chr9,14300000,14310000,chr9,25050000,25060000,1.5
chr9,13810000,13820000,chr9,14300000,14310000,1.5
chr9,13630000,13640000,chr9,53410000,53420000,1.5
chr9,13630000,13640000,chr9,14580000,14590000,1.5
chr9,40920000,40930000,chr15,72960000,72970000,1.5
chr9,44380000,44390000,chr9,44790000,44800000,1.5
chr8,129390000,129400000,chr10,96770000,96780000,1.5
chr9,61780000,61790000,chr9,96830000,96840000,1.5
chr11,106240000,106250000,chr11,107300000,107310000,1.5
chr9,96270000,96280000,chr9,96790000,96800000,1.5
chr11,106350000,106360000,chr11,106520000,106530000,1.5
chr9,96250000,96260000,chr9,96590000,96600000,1.5
chr11,106350000,106360000,chr11,106640000,106650000,1.5
chr9,88220000,88230000,chr9,107190000,107200000,1.5
chr9,88220000,88230000,chr9,96590000,96600000,1.5
chr11,106440000,106450000,chr11,106540000,106550000,1.5
chr9,75280000,75290000,chr9,78290000,78300000,1.5
chr9,66730000,66740000,chr9,69140000,69150000,1.5
chr11,106440000,106450000,chr11,106840000,106850000,1.5
chr9,65380000,65390000,chr18,65470000,65480000,1.5
chr9,63580000,63590000,chr9,65380000,65390000,1.5
chr9,61780000,61790000,chr11,48900000,48910000,1.5
chr9,61510000,61520000,chr19,46690000,46700000,1.5
chr9,44580000,44590000,chr9,44790000,44800000,1.5
chr9,61510000,61520000,chr9,61780000,61790000,1.5
chr9,61210000,61220000,chr9,63560000,63570000,1.5
chr11,106530000,106540000,chr11,107310000,107320000,1.5
