ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr5,110290000,110300000,chr5,142840000,142850000,1.5
chr5,118480000,118490000,chr5,118690000,118700000,1.5
chr19,43830000,43840000,chr19,44180000,44190000,1.5
chr19,43920000,43930000,chr19,44630000,44640000,1.5
chr5,116470000,116480000,chr5,125910000,125920000,1.5
chr19,44180000,44190000,chr19,44350000,44360000,1.5
chr5,116100000,116110000,chr5,116230000,116240000,1.5
chr5,36920000,36930000,chr14,41780000,41790000,1.5
chr19,41900000,41910000,chr19,42160000,42170000,1.5
chr5,122580000,122590000,chr5,123090000,123100000,1.5
chr5,36230000,36240000,chr5,36920000,36930000,1.5
chr5,122680000,122690000,chr5,123290000,123300000,1.5
chr5,122680000,122690000,chr5,123300000,123310000,1.5
chr19,40710000,40720000,chr19,41040000,41050000,1.5
chr5,122680000,122690000,chr10,80840000,80850000,1.5
chr5,35440000,35450000,chr19,10670000,10680000,1.5
chr19,40330000,40340000,chr19,40680000,40690000,1.5
chr5,35440000,35450000,chr5,35500000,35510000,1.5
chr19,34310000,34320000,chr19,34570000,34580000,1.5
chr1,51580000,51590000,chr1,53840000,53850000,1.5
chr5,35000000,35010000,chr5,35500000,35510000,1.5
chr5,124170000,124180000,chr5,124420000,124430000,1.5
chr5,124420000,124430000,chr11,118100000,118110000,1.5
chr5,124560000,124570000,chr5,124770000,124780000,1.5
chr1,51530000,51540000,chr1,51990000,52000000,1.5
chr1,43990000,44000000,chr17,57130000,57140000,1.5
chr1,43990000,44000000,chr1,53400000,53410000,1.5
chr19,46830000,46840000,chr19,47140000,47150000,1.5
chr19,53210000,53220000,chr19,53530000,53540000,1.5
chr5,53220000,53230000,chr6,106750000,106760000,1.5
chr5,53220000,53230000,chr5,54380000,54390000,1.5
chr5,110650000,110660000,chr5,111190000,111200000,1.5
chr19,53110000,53120000,chr19,53960000,53970000,1.5
chr5,53060000,53070000,chr5,53170000,53180000,1.5
chr5,110710000,110720000,chr5,138610000,138620000,1.5
chr5,111190000,111200000,chr5,111750000,111760000,1.5
chr5,111620000,111630000,chr5,111750000,111760000,1.5
chr1,43510000,43520000,chr1,43990000,44000000,1.5
chr5,114180000,114190000,chr5,114830000,114840000,1.5
chr19,47680000,47690000,chr19,47870000,47880000,1.5
chr5,114280000,114290000,chr5,114350000,114360000,1.5
chr5,114350000,114360000,chr5,114580000,114590000,1.5
chr1,43590000,43600000,chr1,90480000,90490000,1.5
chr5,115930000,115940000,chr5,116100000,116110000,1.5
chr19,46640000,46650000,chr19,46830000,46840000,1.5
chr5,114890000,114900000,chr5,115110000,115120000,1.5
chr5,114890000,114900000,chr5,115140000,115150000,1.5
chr5,115110000,115120000,chr5,115340000,115350000,1.5
chr5,115140000,115150000,chr5,115560000,115570000,1.5
chr1,43860000,43870000,chr1,43990000,44000000,1.5
chr5,115600000,115610000,chr5,115930000,115940000,1.5
chr5,115600000,115610000,chr12,88290000,88300000,1.5
chr5,115600000,115610000,chr17,84810000,84820000,1.5
chr19,46220000,46230000,chr19,47140000,47150000,1.5
chr19,46220000,46230000,chr19,46670000,46680000,1.5
chr19,46220000,46230000,chr19,46470000,46480000,1.5
chr19,45430000,45440000,chr19,46220000,46230000,1.5
chr1,43990000,44000000,chr1,52170000,52180000,1.5
chr6,48760000,48770000,chr6,50340000,50350000,1.5
chr5,25030000,25040000,chr5,74930000,74940000,1.5
chr19,5270000,5280000,chr19,8860000,8870000,1.5
chr1,155530000,155540000,chr1,164540000,164550000,1.5
chr1,155690000,155700000,chr1,155740000,155750000,1.5
chr6,134090000,134100000,chr6,134860000,134870000,1.5
chr18,9440000,9450000,chr18,21160000,21170000,1.5
chr6,134090000,134100000,chr6,134290000,134300000,1.5
chr18,9950000,9960000,chr18,10610000,10620000,1.5
chr4,135600000,135610000,chr11,68710000,68720000,1.5
chr4,137150000,137160000,chr4,138930000,138940000,1.5
chr4,141010000,141020000,chr4,141100000,141110000,1.5
chr7,138000000,138010000,chr7,140820000,140830000,1.5
chr18,12280000,12290000,chr18,31910000,31920000,1.5
chr18,12280000,12290000,chr18,38040000,38050000,1.5
chr4,138850000,138860000,chr4,138930000,138940000,1.5
chr18,21160000,21170000,chr18,49990000,50000000,1.5
chr6,128780000,128790000,chr15,81190000,81200000,1.5
chr18,7620000,7630000,chr18,10610000,10620000,1.5
chr4,135600000,135610000,chr4,135860000,135870000,1.5
chr6,134580000,134590000,chr6,134650000,134660000,1.5
chr6,134590000,134600000,chr6,134860000,134870000,1.5
chr6,134650000,134660000,chr6,134860000,134870000,1.5
chr18,5590000,5600000,chr18,6130000,6140000,1.5
chr18,5590000,5600000,chr18,5980000,5990000,1.5
chr1,155740000,155750000,chr1,156630000,156640000,1.5
chr18,3380000,3390000,chr18,6760000,6770000,1.5
chr6,135310000,135320000,chr6,145940000,145950000,1.5
chr6,136870000,136880000,chr6,137670000,137680000,1.5
chr4,135470000,135480000,chr4,135840000,135850000,1.5
chr6,142330000,142340000,chr6,143110000,143120000,1.5
chr1,155740000,155750000,chr1,164500000,164510000,1.5
chr4,135460000,135470000,chr4,135620000,135630000,1.5
chr4,134900000,134910000,chr4,135840000,135850000,1.5
chr1,156630000,156640000,chr1,156980000,156990000,1.5
chr4,140680000,140690000,chr4,141100000,141110000,1.5
chr6,128710000,128720000,chr6,129250000,129260000,1.5
chr1,138360000,138370000,chr1,145540000,145550000,1.5
chr1,145620000,145630000,chr1,172100000,172110000,1.5
chr4,149460000,149470000,chr9,110780000,110790000,1.5
chr6,125140000,125150000,chr6,125430000,125440000,1.5
chr6,124770000,124780000,chr6,125430000,125440000,1.5
chr18,35720000,35730000,chr18,36710000,36720000,1.5
chr4,149610000,149620000,chr4,150180000,150190000,1.5
chr6,124750000,124760000,chr6,124780000,124790000,1.5
chr4,149940000,149950000,chr4,150220000,150230000,1.5
chr6,128710000,128720000,chr6,129210000,129220000,1.5
chr6,124610000,124620000,chr6,124770000,124780000,1.5
chr1,140190000,140200000,chr1,166000000,166010000,1.5
chr18,36900000,36910000,chr18,36960000,36970000,1.5
chr1,140190000,140200000,chr1,141310000,141320000,1.5
chr18,37890000,37900000,chr18,38010000,38020000,1.5
chr6,122820000,122830000,chr6,148160000,148170000,1.5
chr18,35270000,35280000,chr18,35650000,35660000,1.5
chr18,35020000,35030000,chr18,46900000,46910000,1.5
chr18,35020000,35030000,chr18,35890000,35900000,1.5
chr4,147240000,147250000,chr4,147410000,147420000,1.5
chr18,34930000,34940000,chr18,35890000,35900000,1.5
chr18,34930000,34940000,chr18,35750000,35760000,1.5
chr4,144840000,144850000,chr4,154970000,154980000,1.5
chr1,153600000,153610000,chr1,153860000,153870000,1.5
chr18,34910000,34920000,chr18,35650000,35660000,1.5
chr6,127400000,127410000,chr6,127530000,127540000,1.5
chr18,34910000,34920000,chr18,35020000,35030000,1.5
chr6,127400000,127410000,chr7,128060000,128070000,1.5
chr18,34660000,34670000,chr18,35020000,35030000,1.5
chr6,128420000,128430000,chr7,74790000,74800000,1.5
chr6,128660000,128670000,chr6,129170000,129180000,1.5
chr18,31910000,31920000,chr18,32320000,32330000,1.5
chr4,141290000,141300000,chr11,4850000,4860000,1.5
chr6,148780000,148790000,chr6,148890000,148900000,1.5
chr6,148780000,148790000,chr6,149320000,149330000,1.5
chr6,148890000,148900000,chr6,149320000,149330000,1.5
chr17,66420000,66430000,chr17,74730000,74740000,1.5
chr17,57380000,57390000,chr18,39150000,39160000,1.5
chr17,64680000,64690000,chr17,65100000,65110000,1.5
chr17,64680000,64690000,chr17,66230000,66240000,1.5
chr7,19570000,19580000,chr7,19710000,19720000,1.5
chr7,19490000,19500000,chr7,20090000,20100000,1.5
chr7,19490000,19500000,chr7,19570000,19580000,1.5
chr4,133820000,133830000,chr4,134900000,134910000,1.5
chr4,134670000,134680000,chr4,134990000,135000000,1.5
chr4,133820000,133830000,chr17,75110000,75120000,1.5
chr17,71820000,71830000,chr17,75110000,75120000,1.5
chr17,71820000,71830000,chr17,84730000,84740000,1.5
chr7,17360000,17370000,chr7,109080000,109090000,1.5
chr7,17360000,17370000,chr7,52100000,52110000,1.5
chr7,17360000,17370000,chr7,17510000,17520000,1.5
chr7,19570000,19580000,chr7,19730000,19740000,1.5
chr7,19600000,19610000,chr7,19900000,19910000,1.5
chr7,19600000,19610000,chr7,52650000,52660000,1.5
chr4,133650000,133660000,chr4,133740000,133750000,1.5
chr17,57070000,57080000,chr17,57130000,57140000,1.5
chr17,56810000,56820000,chr17,57070000,57080000,1.5
chr7,19710000,19720000,chr7,20210000,20220000,1.5
chr1,166200000,166210000,chr1,166810000,166820000,1.5
chr17,56460000,56470000,chr19,4040000,4050000,1.5
chr7,19730000,19740000,chr7,19900000,19910000,1.5
chr17,56410000,56420000,chr17,56760000,56770000,1.5
chr1,166230000,166240000,chr1,166740000,166750000,1.5
chr1,166230000,166240000,chr1,167020000,167030000,1.5
chr7,19820000,19830000,chr7,19890000,19900000,1.5
chr4,133390000,133400000,chr10,127490000,127500000,1.5
chr7,19890000,19900000,chr7,30870000,30880000,1.5
chr17,56170000,56180000,chr17,57170000,57180000,1.5
chr17,73350000,73360000,chr17,73610000,73620000,1.5
chr1,166000000,166010000,chr1,166740000,166750000,1.5
chr1,166000000,166010000,chr1,166200000,166210000,1.5
chr7,13530000,13540000,chr7,19730000,19740000,1.5
chr4,134670000,134680000,chr4,134900000,134910000,1.5
chr4,134480000,134490000,chr15,79750000,79760000,1.5
chr4,134480000,134490000,chr5,124540000,124550000,1.5
chr7,3610000,3620000,chr7,4690000,4700000,1.5
chr7,3640000,3650000,chr7,6230000,6240000,1.5
chr1,156630000,156640000,chr1,157000000,157010000,1.5
chr17,86820000,86830000,chr17,87270000,87280000,1.5
chr1,157000000,157010000,chr1,173900000,173910000,1.5
chr4,134480000,134490000,chr4,135460000,135470000,1.5
chr17,86790000,86800000,chr17,86820000,86830000,1.5
chr17,85290000,85300000,chr17,85490000,85500000,1.5
chr17,85290000,85300000,chr17,85480000,85490000,1.5
chr7,4760000,4770000,chr7,4960000,4970000,1.5
chr7,6230000,6240000,chr7,6310000,6320000,1.5
chr7,16680000,16690000,chr7,16890000,16900000,1.5
chr1,164500000,164510000,chr4,148540000,148550000,1.5
chr1,162120000,162130000,chr1,164500000,164510000,1.5
chr7,16680000,16690000,chr7,17030000,17040000,1.5
chr7,16800000,16810000,chr7,17030000,17040000,1.5
chr7,16890000,16900000,chr7,17360000,17370000,1.5
chr7,16890000,16900000,chr7,17460000,17470000,1.5
chr7,16890000,16900000,chr7,29220000,29230000,1.5
chr4,134090000,134100000,chr4,134350000,134360000,1.5
chr1,162960000,162970000,chr2,127950000,127960000,1.5
chr7,17030000,17040000,chr7,17360000,17370000,1.5
chr17,84040000,84050000,chr17,84580000,84590000,1.5
chr17,83660000,83670000,chr17,86820000,86830000,1.5
chr17,83660000,83670000,chr17,85240000,85250000,1.5
chr17,80860000,80870000,chr17,87510000,87520000,1.5
chr1,164500000,164510000,chr1,166230000,166240000,1.5
chr1,140170000,140180000,chr1,141310000,141320000,1.5
chr6,122760000,122770000,chr6,124660000,124670000,1.5
chr19,5270000,5280000,chr19,5420000,5430000,1.5
chr5,23770000,23780000,chr5,23900000,23910000,1.5
chr6,72910000,72920000,chr6,92040000,92050000,1.5
chr18,84850000,84860000,chr18,85040000,85050000,1.5
chr5,22930000,22940000,chr5,25030000,25040000,1.5
chr1,92960000,92970000,chr1,93350000,93360000,1.5
chr6,72310000,72320000,chr6,72910000,72920000,1.5
chr1,92950000,92960000,chr1,191510000,191520000,1.5
chr6,71780000,71790000,chr6,72310000,72320000,1.5
chr6,71390000,71400000,chr6,71440000,71450000,1.5
chr6,71580000,71590000,chr6,83780000,83790000,1.5
chr19,3910000,3920000,chr19,4120000,4130000,1.5
chr19,3910000,3920000,chr19,4190000,4200000,1.5
chr19,3910000,3920000,chr19,12860000,12870000,1.5
chr1,92950000,92960000,chr1,94830000,94840000,1.5
chr6,71580000,71590000,chr6,82600000,82610000,1.5
chr18,84250000,84260000,chr18,84850000,84860000,1.5
chr1,94370000,94380000,chr1,145540000,145550000,1.5
chr6,82870000,82880000,chr18,89370000,89380000,1.5
chr1,95370000,95380000,chr1,95690000,95700000,1.5
chr1,95370000,95380000,chr16,87350000,87360000,1.5
chr5,22930000,22940000,chr5,24190000,24200000,1.5
chr6,86350000,86360000,chr6,86470000,86480000,1.5
chr1,108060000,108070000,chr1,108460000,108470000,1.5
chr6,86350000,86360000,chr10,80750000,80760000,1.5
chr6,86470000,86480000,chr6,86680000,86690000,1.5
chr18,78000000,78010000,chr18,78130000,78140000,1.5
chr1,108060000,108070000,chr1,108540000,108550000,1.5
chr18,77420000,77430000,chr18,77520000,77530000,1.5
chr18,75600000,75610000,chr18,78010000,78020000,1.5
chr18,75530000,75540000,chr18,75720000,75730000,1.5
chr6,86470000,86480000,chr6,113250000,113260000,1.5
chr18,75520000,75530000,chr18,84250000,84260000,1.5
chr5,23880000,23890000,chr5,24190000,24200000,1.5
chr6,71220000,71230000,chr6,122730000,122740000,1.5
chr18,38040000,38050000,chr18,42670000,42680000,1.5
chr19,4790000,4800000,chr19,5840000,5850000,1.5
chr19,4500000,4510000,chr19,4830000,4840000,1.5
chr6,53510000,53520000,chr6,71780000,71790000,1.5
chr6,52150000,52160000,chr6,52660000,52670000,1.5
chr6,51960000,51970000,chr6,52150000,52160000,1.5
chr1,87580000,87590000,chr1,87900000,87910000,1.5
chr6,51410000,51420000,chr6,52660000,52670000,1.5
chr6,51120000,51130000,chr6,51410000,51420000,1.5
chr19,4040000,4050000,chr19,4160000,4170000,1.5
chr19,4870000,4880000,chr19,4980000,4990000,1.5
chr19,4870000,4880000,chr19,5270000,5280000,1.5
chr1,82310000,82320000,chr1,82830000,82840000,1.5
chr19,4980000,4990000,chr19,5080000,5090000,1.5
chr6,50540000,50550000,chr6,51120000,51130000,1.5
chr19,5270000,5280000,chr19,5400000,5410000,1.5
chr19,4500000,4510000,chr19,4750000,4760000,1.5
chr19,4220000,4230000,chr19,5840000,5850000,1.5
chr19,4220000,4230000,chr19,5380000,5390000,1.5
chr6,54630000,54640000,chr6,54810000,54820000,1.5
chr5,24190000,24200000,chr5,34000000,34010000,1.5
chr19,4120000,4130000,chr19,8890000,8900000,1.5
chr19,4120000,4130000,chr19,5480000,5490000,1.5
chr1,88250000,88260000,chr1,88420000,88430000,1.5
chr5,24080000,24090000,chr5,53170000,53180000,1.5
chr19,4090000,4100000,chr19,7110000,7120000,1.5
chr19,4090000,4100000,chr19,5400000,5410000,1.5
chr6,56660000,56670000,chr6,57480000,57490000,1.5
chr6,57480000,57490000,chr19,29500000,29510000,1.5
chr6,65090000,65100000,chr6,113180000,113190000,1.5
chr1,89520000,89530000,chr1,108060000,108070000,1.5
chr5,24080000,24090000,chr5,24340000,24350000,1.5
chr6,70740000,70750000,chr6,71580000,71590000,1.5
chr18,75520000,75530000,chr18,75720000,75730000,1.5
chr6,88410000,88420000,chr6,88790000,88800000,1.5
chr6,88790000,88800000,chr6,112640000,112650000,1.5
chr4,153510000,153520000,chr14,103490000,103500000,1.5
chr6,122240000,122250000,chr6,122760000,122770000,1.5
chr4,150290000,150300000,chr4,151230000,151240000,1.5
chr6,120240000,120250000,chr6,120300000,120310000,1.5
chr6,119990000,120000000,chr6,120240000,120250000,1.5
chr4,151230000,151240000,chr4,151690000,151700000,1.5
chr1,133000000,133010000,chr1,133530000,133540000,1.5
chr1,132900000,132910000,chr1,133090000,133100000,1.5
chr18,75510000,75520000,chr18,75600000,75610000,1.5
chr18,56610000,56620000,chr18,56700000,56710000,1.5
chr18,56620000,56630000,chr18,56730000,56740000,1.5
chr6,113620000,113630000,chr6,146670000,146680000,1.5
chr18,56620000,56630000,chr18,57080000,57090000,1.5
chr18,56620000,56630000,chr18,84250000,84260000,1.5
chr6,113250000,113260000,chr6,124610000,124620000,1.5
chr1,135020000,135030000,chr1,135960000,135970000,1.5
chr6,122240000,122250000,chr6,122820000,122830000,1.5
chr18,42430000,42440000,chr18,49990000,50000000,1.5
chr18,42430000,42440000,chr18,42670000,42680000,1.5
chr18,42420000,42430000,chr18,42670000,42680000,1.5
chr1,135020000,135030000,chr1,135980000,135990000,1.5
chr18,40370000,40380000,chr18,49990000,50000000,1.5
chr18,40370000,40380000,chr18,42420000,42430000,1.5
chr18,38790000,38800000,chr18,39100000,39110000,1.5
chr1,135020000,135030000,chr1,194990000,195000000,1.5
chr18,38490000,38500000,chr18,38790000,38800000,1.5
chr18,38120000,38130000,chr18,38790000,38800000,1.5
chr4,150220000,150230000,chr4,150290000,150300000,1.5
chr1,135730000,135740000,chr1,135960000,135970000,1.5
chr4,150220000,150230000,chr4,150280000,150290000,1.5
chr1,136390000,136400000,chr1,153600000,153610000,1.5
chr1,138260000,138270000,chr1,138360000,138370000,1.5
chr6,112990000,113000000,chr6,113630000,113640000,1.5
chr6,112640000,112650000,chr6,113250000,113260000,1.5
chr18,60720000,60730000,chr18,60930000,60940000,1.5
chr1,130500000,130510000,chr1,140180000,140190000,1.5
chr6,91630000,91640000,chr6,92160000,92170000,1.5
chr5,22920000,22930000,chr5,23530000,23540000,1.5
chr1,121730000,121740000,chr1,121800000,121810000,1.5
chr1,128710000,128720000,chr1,193010000,193020000,1.5
chr18,75460000,75470000,chr18,75510000,75520000,1.5
chr5,22890000,22900000,chr11,51350000,51360000,1.5
chr5,8660000,8670000,chr5,30480000,30490000,1.5
chr18,75430000,75440000,chr18,75530000,75540000,1.5
chr1,130140000,130150000,chr1,130260000,130270000,1.5
chr1,130260000,130270000,chr1,130500000,130510000,1.5
chr4,155240000,155250000,chr4,155360000,155370000,1.5
chr18,75120000,75130000,chr18,75720000,75730000,1.5
chr1,130260000,130270000,chr1,167640000,167650000,1.5
chr4,155210000,155220000,chr4,155360000,155370000,1.5
chr1,130500000,130510000,chr1,193010000,193020000,1.5
chr18,60720000,60730000,chr18,61000000,61010000,1.5
chr6,99040000,99050000,chr6,122770000,122780000,1.5
chr6,99370000,99380000,chr6,100750000,100760000,1.5
chr6,100750000,100760000,chr6,106750000,106760000,1.5
chr18,65630000,65640000,chr18,65950000,65960000,1.5
chr18,65590000,65600000,chr18,65950000,65960000,1.5
chr1,130500000,130510000,chr11,96320000,96330000,1.5
chr6,106740000,106750000,chr6,108010000,108020000,1.5
chr6,106740000,106750000,chr7,150730000,150740000,1.5
chr18,65080000,65090000,chr18,65590000,65600000,1.5
chr1,132890000,132900000,chr1,133100000,133110000,1.5
chr6,106750000,106760000,chr6,134770000,134780000,1.5
chr18,60930000,60940000,chr18,61710000,61720000,1.5
chr6,106750000,106760000,chr6,148160000,148170000,1.5
chr18,60720000,60730000,chr18,61710000,61720000,1.5
chr7,138000000,138010000,chr7,138550000,138560000,1.5
chr8,72750000,72760000,chr8,72870000,72880000,1.5
chr2,3560000,3570000,chr2,4800000,4810000,1.5
chr10,42480000,42490000,chr10,42620000,42630000,1.5
chr10,43710000,43720000,chr11,20440000,20450000,1.5
chr10,43710000,43720000,chr10,52130000,52140000,1.5
chr10,43710000,43720000,chr10,44170000,44180000,1.5
chr3,94810000,94820000,chr3,95650000,95660000,1.5
chr3,94810000,94820000,chr3,106590000,106600000,1.5
chr12,21340000,21350000,chr12,21480000,21490000,1.5
chr2,127650000,127660000,chr2,129620000,129630000,1.5
chr10,44170000,44180000,chr13,31060000,31070000,1.5
chr12,29510000,29520000,chr12,31590000,31600000,1.5
chr12,31590000,31600000,chr12,36880000,36890000,1.5
chr10,42190000,42200000,chr11,83110000,83120000,1.5
chr12,32580000,32590000,chr12,32630000,32640000,1.5
chr10,42190000,42200000,chr10,42480000,42490000,1.5
chr3,94910000,94920000,chr3,95230000,95240000,1.5
chr12,16590000,16600000,chr12,17550000,17560000,1.5
chr10,51210000,51220000,chr10,96150000,96160000,1.5
chr3,89620000,89630000,chr9,108200000,108210000,1.5
chr10,59410000,59420000,chr10,59540000,59550000,1.5
chr10,59810000,59820000,chr10,62700000,62710000,1.5
chr10,59420000,59430000,chr11,96320000,96330000,1.5
chr10,59420000,59430000,chr10,59540000,59550000,1.5
chr3,90090000,90100000,chr3,95070000,95080000,1.5
chr12,3420000,3430000,chr12,29510000,29520000,1.5
chr12,4820000,4830000,chr12,21480000,21490000,1.5
chr10,58750000,58760000,chr10,61110000,61120000,1.5
chr10,53310000,53320000,chr10,57510000,57520000,1.5
chr3,94770000,94780000,chr3,94910000,94920000,1.5
chr12,8520000,8530000,chr12,60110000,60120000,1.5
chr10,57510000,57520000,chr10,57900000,57910000,1.5
chr10,57510000,57520000,chr10,57710000,57720000,1.5
chr10,57200000,57210000,chr10,57710000,57720000,1.5
chr10,53310000,53320000,chr10,57780000,57790000,1.5
chr10,41250000,41260000,chr19,46220000,46230000,1.5
chr10,41230000,41240000,chr10,42220000,42230000,1.5
chr3,94910000,94920000,chr3,96360000,96370000,1.5
chr12,40950000,40960000,chr12,41150000,41160000,1.5
chr12,36720000,36730000,chr12,36860000,36870000,1.5
chr10,33730000,33740000,chr10,92180000,92190000,1.5
chr2,122450000,122460000,chr2,132080000,132090000,1.5
chr2,122450000,122460000,chr2,125970000,125980000,1.5
chr12,40940000,40950000,chr12,41150000,41160000,1.5
chr12,40940000,40950000,chr12,41170000,41180000,1.5
chr2,122290000,122300000,chr2,122470000,122480000,1.5
chr10,41170000,41180000,chr10,42620000,42630000,1.5
chr3,97030000,97040000,chr3,97460000,97470000,1.5
chr2,122290000,122300000,chr2,122450000,122460000,1.5
chr3,97030000,97040000,chr3,106590000,106600000,1.5
chr10,30560000,30570000,chr10,72110000,72120000,1.5
chr10,28390000,28400000,chr10,28540000,28550000,1.5
chr12,60110000,60120000,chr12,66060000,66070000,1.5
chr10,34040000,34050000,chr10,34130000,34140000,1.5
chr12,36210000,36220000,chr12,36720000,36730000,1.5
chr3,95690000,95700000,chr3,95970000,95980000,1.5
chr3,95680000,95690000,chr3,95950000,95960000,1.5
chr12,35730000,35740000,chr12,36760000,36770000,1.5
chr12,35700000,35710000,chr12,36880000,36890000,1.5
chr12,35700000,35710000,chr12,36860000,36870000,1.5
chr2,126890000,126900000,chr2,127160000,127170000,1.5
chr3,95340000,95350000,chr3,96360000,96370000,1.5
chr2,127160000,127170000,chr2,127950000,127960000,1.5
chr10,39330000,39340000,chr10,40060000,40070000,1.5
chr10,39410000,39420000,chr10,39860000,39870000,1.5
chr2,127160000,127170000,chr2,163900000,163910000,1.5
chr3,95230000,95240000,chr3,95450000,95460000,1.5
chr3,95080000,95090000,chr3,95650000,95660000,1.5
chr10,41160000,41170000,chr10,41530000,41540000,1.5
chr12,33630000,33640000,chr12,56650000,56660000,1.5
chr10,61150000,61160000,chr10,98720000,98730000,1.5
chr3,89220000,89230000,chr3,89530000,89540000,1.5
chr10,28310000,28320000,chr10,66560000,66570000,1.5
chr11,109190000,109200000,chr11,109530000,109540000,1.5
chr11,109100000,109110000,chr11,109470000,109480000,1.5
chr11,109100000,109110000,chr11,109720000,109730000,1.5
chr3,88710000,88720000,chr3,88900000,88910000,1.5
chr10,79310000,79320000,chr10,80780000,80790000,1.5
chr10,79310000,79320000,chr10,80280000,80290000,1.5
chr10,79310000,79320000,chr10,79860000,79870000,1.5
chr10,79200000,79210000,chr10,79710000,79720000,1.5
chr11,108780000,108790000,chr11,109720000,109730000,1.5
chr10,79160000,79170000,chr10,79720000,79730000,1.5
chr2,131080000,131090000,chr2,131330000,131340000,1.5
chr2,129620000,129630000,chr2,132430000,132440000,1.5
chr11,109530000,109540000,chr11,110260000,110270000,1.5
chr10,77760000,77770000,chr10,77920000,77930000,1.5
chr11,115020000,115030000,chr11,115260000,115270000,1.5
chr3,88100000,88110000,chr3,94910000,94920000,1.5
chr10,79510000,79520000,chr10,79710000,79720000,1.5
chr10,61950000,61960000,chr10,62110000,62120000,1.5
chr2,132080000,132090000,chr2,132430000,132440000,1.5
chr3,87940000,87950000,chr3,88140000,88150000,1.5
chr10,79620000,79630000,chr10,79860000,79870000,1.5
chr10,79620000,79630000,chr10,79720000,79730000,1.5
chr3,87940000,87950000,chr3,89880000,89890000,1.5
chr10,79600000,79610000,chr10,80840000,80850000,1.5
chr2,132100000,132110000,chr2,132430000,132440000,1.5
chr3,87940000,87950000,chr3,127250000,127260000,1.5
chr11,108770000,108780000,chr11,109530000,109540000,1.5
chr2,131840000,131850000,chr2,132070000,132080000,1.5
chr11,106390000,106400000,chr11,106500000,106510000,1.5
chr3,87980000,87990000,chr3,88100000,88110000,1.5
chr3,87980000,87990000,chr4,132060000,132070000,1.5
chr11,108770000,108780000,chr11,109330000,109340000,1.5
chr10,79510000,79520000,chr10,80280000,80290000,1.5
chr3,88890000,88900000,chr3,89210000,89220000,1.5
chr11,115020000,115030000,chr11,116530000,116540000,1.5
chr10,77630000,77640000,chr10,77760000,77770000,1.5
chr3,89000000,89010000,chr3,89210000,89220000,1.5
chr11,116000000,116010000,chr11,116530000,116540000,1.5
chr2,128150000,128160000,chr2,128240000,128250000,1.5
chr11,117180000,117190000,chr11,117510000,117520000,1.5
chr10,66560000,66570000,chr10,90580000,90590000,1.5
chr10,66460000,66470000,chr10,66660000,66670000,1.5
chr10,66370000,66380000,chr10,68130000,68140000,1.5
chr11,117680000,117690000,chr11,117850000,117860000,1.5
chr3,88890000,88900000,chr17,29530000,29540000,1.5
chr11,117710000,117720000,chr11,117850000,117860000,1.5
chr10,62700000,62710000,chr10,62880000,62890000,1.5
chr10,62250000,62260000,chr10,62880000,62890000,1.5
chr11,118280000,118290000,chr15,81560000,81570000,1.5
chr10,62050000,62060000,chr10,62250000,62260000,1.5
chr11,119800000,119810000,chr11,119950000,119960000,1.5
chr11,115880000,115890000,chr11,116000000,116010000,1.5
chr10,69550000,69560000,chr10,77040000,77050000,1.5
chr10,72110000,72120000,chr10,82220000,82230000,1.5
chr11,115420000,115430000,chr11,116000000,116010000,1.5
chr10,72110000,72120000,chr10,110590000,110600000,1.5
chr11,115390000,115400000,chr11,115570000,115580000,1.5
chr10,74610000,74620000,chr10,74670000,74680000,1.5
chr10,74610000,74620000,chr10,75050000,75060000,1.5
chr11,115370000,115380000,chr11,115880000,115890000,1.5
chr2,128640000,128650000,chr2,128760000,128770000,1.5
chr10,74680000,74690000,chr10,75230000,75240000,1.5
chr2,128640000,128650000,chr2,129020000,129030000,1.5
chr2,128640000,128650000,chr2,153560000,153570000,1.5
chr2,128640000,128650000,chr2,154260000,154270000,1.5
chr11,115260000,115270000,chr11,115570000,115580000,1.5
chr10,76970000,76980000,chr10,78030000,78040000,1.5
chr10,77040000,77050000,chr10,114790000,114800000,1.5
chr12,60110000,60120000,chr16,36660000,36670000,1.5
chr10,28310000,28320000,chr10,28390000,28400000,1.5
chr11,103120000,103130000,chr19,3700000,3710000,1.5
chr12,103860000,103870000,chr12,106240000,106250000,1.5
chr3,103650000,103660000,chr3,104590000,104600000,1.5
chr12,103600000,103610000,chr12,103860000,103870000,1.5
chr3,104020000,104030000,chr3,104240000,104250000,1.5
chr12,103670000,103680000,chr12,104110000,104120000,1.5
chr9,116000000,116010000,chr9,116250000,116260000,1.5
chr9,114660000,114670000,chr9,115210000,115220000,1.5
chr12,103890000,103900000,chr12,103980000,103990000,1.5
chr12,103190000,103200000,chr12,103700000,103710000,1.5
chr2,94240000,94250000,chr2,132070000,132080000,1.5
chr12,103980000,103990000,chr12,104110000,104120000,1.5
chr12,103980000,103990000,chr12,112810000,112820000,1.5
chr12,103980000,103990000,chr12,113140000,113150000,1.5
chr2,94160000,94170000,chr2,148490000,148500000,1.5
chr12,104570000,104580000,chr12,104770000,104780000,1.5
chr12,103600000,103610000,chr12,103670000,103680000,1.5
chr12,103190000,103200000,chr12,103670000,103680000,1.5
