ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr19,34620000,34630000,chr19,34920000,34930000,1.5
chr3,52420000,52430000,chr3,52680000,52690000,1.5
chr17,46880000,46890000,chr17,46970000,46980000,1.5
chr19,33330000,33340000,chr19,38120000,38130000,1.5
chr17,47010000,47020000,chr17,47780000,47790000,1.5
chr17,28340000,28350000,chr17,28820000,28830000,1.5
chr1,52060000,52070000,chr1,52290000,52300000,1.5
chr1,52060000,52070000,chr1,64570000,64580000,1.5
chr17,28340000,28350000,chr17,28750000,28760000,1.5
chr1,52070000,52080000,chr1,52290000,52300000,1.5
chr19,32240000,32250000,chr19,32830000,32840000,1.5
chr2,26200000,26210000,chr2,26780000,26790000,1.5
chr15,27850000,27860000,chr15,103060000,103070000,1.5
chr1,52900000,52910000,chr1,53400000,53410000,1.5
chr19,41920000,41930000,chr19,42050000,42060000,1.5
chr2,9790000,9800000,chr2,11090000,11100000,1.5
chr2,24790000,24800000,chr2,28910000,28920000,1.5
chr1,45850000,45860000,chr1,75310000,75320000,1.5
chr3,88250000,88260000,chr3,88710000,88720000,1.5
chr2,11140000,11150000,chr2,11600000,11610000,1.5
chr19,53510000,53520000,chr19,53670000,53680000,1.5
chr1,36360000,36370000,chr1,36740000,36750000,1.5
chr1,36360000,36370000,chr1,55100000,55110000,1.5
chr17,35390000,35400000,chr17,35650000,35660000,1.5
chr1,36360000,36370000,chr4,119090000,119100000,1.5
chr2,11120000,11130000,chr2,11630000,11640000,1.5
chr19,53380000,53390000,chr19,53500000,53510000,1.5
chr17,35430000,35440000,chr17,35650000,35660000,1.5
chr1,36820000,36830000,chr1,37530000,37540000,1.5
chr2,11110000,11120000,chr2,24780000,24790000,1.5
chr3,84140000,84150000,chr3,85370000,85380000,1.5
chr1,36820000,36830000,chr1,37920000,37930000,1.5
chr2,11110000,11120000,chr2,13640000,13650000,1.5
chr3,84140000,84150000,chr3,84510000,84520000,1.5
chr3,95540000,95550000,chr3,95970000,95980000,1.5
chr2,11110000,11120000,chr2,11600000,11610000,1.5
chr1,37350000,37360000,chr11,34590000,34600000,1.5
chr17,29390000,29400000,chr17,29610000,29620000,1.5
chr3,75360000,75370000,chr3,104020000,104030000,1.5
chr2,9790000,9800000,chr2,74410000,74420000,1.5
chr3,75360000,75370000,chr3,82160000,82170000,1.5
chr17,29390000,29400000,chr17,29570000,29580000,1.5
chr1,39990000,40000000,chr1,40040000,40050000,1.5
chr2,25010000,25020000,chr2,25310000,25320000,1.5
chr1,45850000,45860000,chr1,72350000,72360000,1.5
chr17,21520000,21530000,chr17,21790000,21800000,1.5
chr1,163690000,163700000,chr1,167640000,167650000,1.5
chr3,35950000,35960000,chr3,36470000,36480000,1.5
chr18,35090000,35100000,chr18,36720000,36730000,1.5
chr18,53900000,53910000,chr18,56870000,56880000,1.5
chr1,155150000,155160000,chr1,155260000,155270000,1.5
chr1,155330000,155340000,chr1,155460000,155470000,1.5
chr1,167630000,167640000,chr11,68900000,68910000,1.5
chr16,23990000,24000000,chr17,29530000,29540000,1.5
chr16,32160000,32170000,chr16,32400000,32410000,1.5
chr1,167630000,167640000,chr1,185850000,185860000,1.5
chr18,37910000,37920000,chr18,38090000,38100000,1.5
chr1,155330000,155340000,chr10,72110000,72120000,1.5
chr1,155340000,155350000,chr1,155400000,155410000,1.5
chr1,155340000,155350000,chr1,155570000,155580000,1.5
chr2,73740000,73750000,chr2,75820000,75830000,1.5
chr2,128830000,128840000,chr2,129160000,129170000,1.5
chr1,154750000,154760000,chr1,155880000,155890000,1.5
chr2,128830000,128840000,chr2,129120000,129130000,1.5
chr16,33740000,33750000,chr16,91640000,91650000,1.5
chr18,35090000,35100000,chr18,36710000,36720000,1.5
chr2,128210000,128220000,chr2,128320000,128330000,1.5
chr18,35090000,35100000,chr18,35720000,35730000,1.5
chr18,35090000,35100000,chr18,35270000,35280000,1.5
chr17,83840000,83850000,chr17,84040000,84050000,1.5
chr17,84050000,84060000,chr17,85240000,85250000,1.5
chr1,155580000,155590000,chr1,164500000,164510000,1.5
chr18,35010000,35020000,chr18,36950000,36960000,1.5
chr16,36470000,36480000,chr16,37650000,37660000,1.5
chr18,35010000,35020000,chr18,35950000,35960000,1.5
chr18,53900000,53910000,chr18,69500000,69510000,1.5
chr1,154750000,154760000,chr1,155570000,155580000,1.5
chr2,43520000,43530000,chr2,43580000,43590000,1.5
chr16,20420000,20430000,chr16,20540000,20550000,1.5
chr1,135950000,135960000,chr1,193210000,193220000,1.5
chr16,4880000,4890000,chr16,5250000,5260000,1.5
chr1,173430000,173440000,chr1,173710000,173720000,1.5
chr16,8820000,8830000,chr16,22000000,22010000,1.5
chr1,138500000,138510000,chr1,140190000,140200000,1.5
chr1,138510000,138520000,chr16,5050000,5060000,1.5
chr17,73260000,73270000,chr17,74160000,74170000,1.5
chr2,70870000,70880000,chr17,73350000,73360000,1.5
chr1,140200000,140210000,chr16,33370000,33380000,1.5
chr16,19950000,19960000,chr16,44340000,44350000,1.5
chr2,157020000,157030000,chr2,158490000,158500000,1.5
chr16,19980000,19990000,chr16,22850000,22860000,1.5
chr1,173150000,173160000,chr1,179720000,179730000,1.5
chr17,73290000,73300000,chr17,74920000,74930000,1.5
chr1,145650000,145660000,chr1,146040000,146050000,1.5
chr2,70880000,70890000,chr2,71290000,71300000,1.5
chr1,146090000,146100000,chr1,196800000,196810000,1.5
chr18,56600000,56610000,chr18,56730000,56740000,1.5
chr1,152840000,152850000,chr1,153020000,153030000,1.5
chr1,153100000,153110000,chr1,153200000,153210000,1.5
chr17,73290000,73300000,chr17,73610000,73620000,1.5
chr2,156340000,156350000,chr2,156490000,156500000,1.5
chr2,154470000,154480000,chr2,154610000,154620000,1.5
chr16,91440000,91450000,chr16,91820000,91830000,1.5
chr2,70880000,70890000,chr2,71640000,71650000,1.5
chr2,153460000,153470000,chr2,154480000,154490000,1.5
chr18,35010000,35020000,chr18,35720000,35730000,1.5
chr1,155590000,155600000,chr1,185850000,185860000,1.5
chr16,42190000,42200000,chr16,42870000,42880000,1.5
chr17,88460000,88470000,chr17,88840000,88850000,1.5
chr2,117130000,117140000,chr2,129620000,129630000,1.5
chr2,75730000,75740000,chr2,75820000,75830000,1.5
chr16,87440000,87450000,chr16,87690000,87700000,1.5
chr2,112350000,112360000,chr5,22930000,22940000,1.5
chr18,5330000,5340000,chr18,5980000,5990000,1.5
chr1,162170000,162180000,chr1,162960000,162970000,1.5
chr18,4290000,4300000,chr18,6130000,6140000,1.5
chr1,162170000,162180000,chr1,167570000,167580000,1.5
chr17,84540000,84550000,chr17,88840000,88850000,1.5
chr1,163000000,163010000,chr1,164500000,164510000,1.5
chr16,55860000,55870000,chr16,78190000,78200000,1.5
chr2,103520000,103530000,chr9,86460000,86470000,1.5
chr2,102830000,102840000,chr2,103320000,103330000,1.5
chr18,34940000,34950000,chr18,36720000,36730000,1.5
chr17,88450000,88460000,chr17,88910000,88920000,1.5
chr16,55970000,55980000,chr16,56110000,56120000,1.5
chr16,57230000,57240000,chr16,57470000,57480000,1.5
chr2,93290000,93300000,chr2,158620000,158630000,1.5
chr1,163640000,163650000,chr1,163900000,163910000,1.5
chr17,86980000,86990000,chr17,87630000,87640000,1.5
chr17,86980000,86990000,chr17,87270000,87280000,1.5
chr2,91570000,91580000,chr2,103630000,103640000,1.5
chr1,163660000,163670000,chr1,164500000,164510000,1.5
chr1,163660000,163670000,chr1,166200000,166210000,1.5
chr2,91570000,91580000,chr2,92210000,92220000,1.5
chr16,75980000,75990000,chr16,76370000,76380000,1.5
chr2,119300000,119310000,chr2,119440000,119450000,1.5
chr2,75470000,75480000,chr18,40370000,40380000,1.5
chr2,119300000,119310000,chr2,119980000,119990000,1.5
chr1,161980000,161990000,chr5,77550000,77560000,1.5
chr18,34940000,34950000,chr18,35720000,35730000,1.5
chr16,43880000,43890000,chr16,44170000,44180000,1.5
chr18,34940000,34950000,chr18,35110000,35120000,1.5
chr18,33130000,33140000,chr18,61880000,61890000,1.5
chr17,84100000,84110000,chr17,85240000,85250000,1.5
chr1,167390000,167400000,chr1,179720000,179730000,1.5
chr16,45220000,45230000,chr16,46000000,46010000,1.5
chr18,32550000,32560000,chr18,32710000,32720000,1.5
chr2,75470000,75480000,chr2,75810000,75820000,1.5
chr2,127880000,127890000,chr14,32240000,32250000,1.5
chr18,31940000,31950000,chr18,37890000,37900000,1.5
chr16,45750000,45760000,chr16,46000000,46010000,1.5
chr1,166060000,166070000,chr1,171890000,171900000,1.5
chr16,45750000,45760000,chr16,46120000,46130000,1.5
chr18,31940000,31950000,chr18,32320000,32330000,1.5
chr1,161950000,161960000,chr6,145130000,145140000,1.5
chr16,48770000,48780000,chr16,49930000,49940000,1.5
chr2,127880000,127890000,chr2,128150000,128160000,1.5
chr16,90930000,90940000,chr16,91640000,91650000,1.5
chr2,127140000,127150000,chr2,130450000,130460000,1.5
chr16,90930000,90940000,chr16,91590000,91600000,1.5
chr1,161980000,161990000,chr1,185810000,185820000,1.5
chr16,90810000,90820000,chr16,91590000,91600000,1.5
chr2,121850000,121860000,chr2,122060000,122070000,1.5
chr2,120790000,120800000,chr2,121240000,121250000,1.5
chr18,65540000,65550000,chr18,65630000,65640000,1.5
chr17,71830000,71840000,chr17,74920000,74930000,1.5
chr2,69690000,69700000,chr2,69920000,69930000,1.5
chr17,4930000,4940000,chr17,5130000,5140000,1.5
chr17,5800000,5810000,chr17,23750000,23760000,1.5
chr19,8590000,8600000,chr19,12640000,12650000,1.5
chr15,80400000,80410000,chr15,81970000,81980000,1.5
chr15,80540000,80550000,chr15,81190000,81200000,1.5
chr17,56210000,56220000,chr17,56330000,56340000,1.5
chr3,21510000,21520000,chr3,21930000,21940000,1.5
chr19,8590000,8600000,chr19,10050000,10060000,1.5
chr19,8590000,8600000,chr19,8930000,8940000,1.5
chr15,81130000,81140000,chr15,81410000,81420000,1.5
chr3,19080000,19090000,chr15,63820000,63830000,1.5
chr2,173290000,173300000,chr2,173400000,173410000,1.5
chr19,8590000,8600000,chr19,8810000,8820000,1.5
chr2,172900000,172910000,chr2,173400000,173410000,1.5
chr2,49300000,49310000,chr2,65020000,65030000,1.5
chr19,8590000,8600000,chr19,8780000,8790000,1.5
chr2,172900000,172910000,chr2,173280000,173290000,1.5
chr15,81490000,81500000,chr15,81840000,81850000,1.5
chr15,83170000,83180000,chr15,83290000,83300000,1.5
chr19,6340000,6350000,chr19,7060000,7070000,1.5
chr15,88690000,88700000,chr15,89020000,89030000,1.5
chr1,97560000,97570000,chr1,185820000,185830000,1.5
chr2,172900000,172910000,chr2,173270000,173280000,1.5
chr1,107610000,107620000,chr1,107880000,107890000,1.5
chr15,88690000,88700000,chr15,98340000,98350000,1.5
chr1,108040000,108050000,chr1,108540000,108550000,1.5
chr15,93040000,93050000,chr15,93100000,93110000,1.5
chr1,97560000,97570000,chr1,129190000,129200000,1.5
chr2,84680000,84690000,chr2,84880000,84890000,1.5
chr17,15840000,15850000,chr17,17510000,17520000,1.5
chr3,27050000,27060000,chr3,28700000,28710000,1.5
chr1,88300000,88310000,chr1,88380000,88390000,1.5
chr17,51950000,51960000,chr17,52600000,52610000,1.5
chr3,35620000,35630000,chr3,36370000,36380000,1.5
chr1,182840000,182850000,chr1,183170000,183180000,1.5
chr1,90600000,90610000,chr1,90960000,90970000,1.5
chr15,76180000,76190000,chr15,76340000,76350000,1.5
chr1,90600000,90610000,chr6,5240000,5250000,1.5
chr17,52040000,52050000,chr17,52600000,52610000,1.5
chr19,9150000,9160000,chr19,9970000,9980000,1.5
chr15,76180000,76190000,chr15,76490000,76500000,1.5
chr1,93150000,93160000,chr1,94370000,94380000,1.5
chr15,76180000,76190000,chr16,37010000,37020000,1.5
chr3,30990000,31000000,chr3,53260000,53270000,1.5
chr3,30990000,31000000,chr3,32630000,32640000,1.5
chr17,52430000,52440000,chr17,52600000,52610000,1.5
chr1,93960000,93970000,chr1,94370000,94380000,1.5
chr15,76190000,76200000,chr15,76490000,76500000,1.5
chr1,93960000,93970000,chr1,94830000,94840000,1.5
chr2,43600000,43610000,chr10,117060000,117070000,1.5
chr1,93970000,93980000,chr1,94070000,94080000,1.5
chr17,15840000,15850000,chr17,21670000,21680000,1.5
chr15,76600000,76610000,chr15,76770000,76780000,1.5
chr1,93970000,93980000,chr4,19500000,19510000,1.5
chr3,30500000,30510000,chr3,32630000,32640000,1.5
chr1,182280000,182290000,chr1,193130000,193140000,1.5
chr2,172840000,172850000,chr2,174420000,174430000,1.5
chr19,5300000,5310000,chr19,5420000,5430000,1.5
chr2,62230000,62240000,chr2,65020000,65030000,1.5
chr17,71540000,71550000,chr17,88840000,88850000,1.5
chr2,164280000,164290000,chr9,102440000,102450000,1.5
chr1,129130000,129140000,chr1,157000000,157010000,1.5
chr18,79260000,79270000,chr18,79490000,79500000,1.5
chr18,75580000,75590000,chr18,75720000,75730000,1.5
chr2,163460000,163470000,chr2,163890000,163900000,1.5
chr15,99890000,99900000,chr15,100550000,100560000,1.5
chr1,130290000,130300000,chr1,130600000,130610000,1.5
chr2,58000000,58010000,chr2,102720000,102730000,1.5
chr2,158540000,158550000,chr2,172170000,172180000,1.5
chr1,130440000,130450000,chr8,118030000,118040000,1.5
chr2,58030000,58040000,chr2,78810000,78820000,1.5
chr15,100580000,100590000,chr15,101070000,101080000,1.5
chr1,132370000,132380000,chr1,132610000,132620000,1.5
chr15,96370000,96380000,chr15,97290000,97300000,1.5
chr18,75150000,75160000,chr18,78000000,78010000,1.5
chr17,71830000,71840000,chr17,74730000,74740000,1.5
chr18,73990000,74000000,chr18,75520000,75530000,1.5
chr1,132930000,132940000,chr1,133000000,133010000,1.5
chr1,133420000,133430000,chr1,133800000,133810000,1.5
chr1,133420000,133430000,chr1,166200000,166210000,1.5
chr18,68250000,68260000,chr18,68340000,68350000,1.5
chr18,68250000,68260000,chr18,68310000,68320000,1.5
chr2,158540000,158550000,chr2,160690000,160700000,1.5
chr1,134930000,134940000,chr15,77660000,77670000,1.5
chr2,58180000,58190000,chr2,59280000,59290000,1.5
chr18,67880000,67890000,chr18,69500000,69510000,1.5
chr1,129110000,129120000,chr1,129720000,129730000,1.5
chr2,58000000,58010000,chr2,75490000,75500000,1.5
chr2,166920000,166930000,chr2,167320000,167330000,1.5
chr16,94940000,94950000,chr16,95370000,95380000,1.5
chr19,5300000,5310000,chr19,5400000,5410000,1.5
chr1,127330000,127340000,chr1,130510000,130520000,1.5
chr1,127330000,127340000,chr1,145540000,145550000,1.5
chr2,172820000,172830000,chr2,173410000,173420000,1.5
chr2,172820000,172830000,chr2,173400000,173410000,1.5
chr1,127330000,127340000,chr1,153600000,153610000,1.5
chr2,52170000,52180000,chr2,52590000,52600000,1.5
chr2,172820000,172830000,chr2,173270000,173280000,1.5
chr1,127330000,127340000,chr1,166000000,166010000,1.5
chr1,127360000,127370000,chr1,128710000,128720000,1.5
chr2,52170000,52180000,chr2,71710000,71720000,1.5
chr1,182120000,182130000,chr1,182240000,182250000,1.5
chr2,172260000,172270000,chr2,172910000,172920000,1.5
chr2,172210000,172220000,chr17,87510000,87520000,1.5
chr2,172210000,172220000,chr2,173480000,173490000,1.5
chr15,97150000,97160000,chr15,97400000,97410000,1.5
chr17,56970000,56980000,chr17,57380000,57390000,1.5
chr15,97300000,97310000,chr15,97400000,97410000,1.5
chr1,180330000,180340000,chr1,194990000,195000000,1.5
chr1,127360000,127370000,chr19,47580000,47590000,1.5
chr1,175320000,175330000,chr1,193930000,193940000,1.5
chr1,174070000,174080000,chr1,180110000,180120000,1.5
chr16,94940000,94950000,chr16,96080000,96090000,1.5
chr19,3760000,3770000,chr19,4090000,4100000,1.5
chr2,167190000,167200000,chr2,167330000,167340000,1.5
chr3,95520000,95530000,chr3,95650000,95660000,1.5
chr8,129370000,129380000,chr11,118100000,118110000,1.5
chr3,95560000,95570000,chr3,95680000,95690000,1.5
chr7,19810000,19820000,chr7,19940000,19950000,1.5
chr7,19810000,19820000,chr7,20210000,20220000,1.5
chr7,19810000,19820000,chr7,30870000,30880000,1.5
chr7,19810000,19820000,chr8,87510000,87520000,1.5
chr7,24860000,24870000,chr7,51800000,51810000,1.5
chr7,25150000,25160000,chr7,25860000,25870000,1.5
chr10,96060000,96070000,chr10,96240000,96250000,1.5
chr10,96050000,96060000,chr10,96250000,96260000,1.5
chr7,25240000,25250000,chr7,35010000,35020000,1.5
chr10,95870000,95880000,chr10,96250000,96260000,1.5
chr7,25870000,25880000,chr7,26020000,26030000,1.5
chr7,25870000,25880000,chr7,26050000,26060000,1.5
chr7,26460000,26470000,chr7,28270000,28280000,1.5
chr7,26460000,26470000,chr16,91480000,91490000,1.5
chr7,28010000,28020000,chr7,51800000,51810000,1.5
chr10,94720000,94730000,chr10,98720000,98730000,1.5
chr10,93000000,93010000,chr10,95200000,95210000,1.5
chr10,92620000,92630000,chr10,98720000,98730000,1.5
chr7,29160000,29170000,chr7,29940000,29950000,1.5
chr7,29160000,29170000,chr7,31100000,31110000,1.5
chr7,29160000,29170000,chr7,31110000,31120000,1.5
chr10,81810000,81820000,chr10,82240000,82250000,1.5
chr7,29160000,29170000,chr7,52100000,52110000,1.5
chr7,29160000,29170000,chr7,52200000,52210000,1.5
chr10,96070000,96080000,chr10,98370000,98380000,1.5
chr7,17430000,17440000,chr7,19890000,19900000,1.5
chr10,80160000,80170000,chr10,80840000,80850000,1.5
chr10,96080000,96090000,chr10,96280000,96290000,1.5
chr10,117390000,117400000,chr19,7130000,7140000,1.5
chr6,129190000,129200000,chrX,106020000,106030000,1.5
chr6,134840000,134850000,chr6,135310000,135320000,1.5
chr10,117380000,117390000,chr10,118070000,118080000,1.5
chr6,134870000,134880000,chr12,21290000,21300000,1.5
chr6,134890000,134900000,chr7,108610000,108620000,1.5
chr6,136410000,136420000,chr6,136770000,136780000,1.5
chr6,136490000,136500000,chr6,136870000,136880000,1.5
chr6,142700000,142710000,chr10,77920000,77930000,1.5
chr6,142860000,142870000,chr6,143110000,143120000,1.5
chr10,117220000,117230000,chr10,117570000,117580000,1.5
chr10,117220000,117230000,chr10,117540000,117550000,1.5
chr10,116540000,116550000,chr10,117140000,117150000,1.5
chr6,144850000,144860000,chr6,145060000,145070000,1.5
chr10,116350000,116360000,chr10,117060000,117070000,1.5
chr10,116350000,116360000,chr10,116830000,116840000,1.5
chr10,111380000,111390000,chr10,111430000,111440000,1.5
chr7,13420000,13430000,chr7,13500000,13510000,1.5
chr7,16630000,16640000,chr7,17500000,17510000,1.5
chr7,16870000,16880000,chr7,19730000,19740000,1.5
chr10,98240000,98250000,chr10,98720000,98730000,1.5
chr10,98200000,98210000,chr10,110590000,110600000,1.5
chr7,16940000,16950000,chr7,87430000,87440000,1.5
chr10,80160000,80170000,chr10,80890000,80900000,1.5
chr7,29470000,29480000,chr7,29550000,29560000,1.5
chr3,95560000,95570000,chr3,95950000,95960000,1.5
chr7,46800000,46810000,chr7,49760000,49770000,1.5
chr10,74760000,74770000,chr10,74980000,74990000,1.5
chr7,52150000,52160000,chr7,52300000,52310000,1.5
chr10,67350000,67360000,chr10,67590000,67600000,1.5
chr10,66990000,67000000,chr10,69550000,69560000,1.5
chr10,66710000,66720000,chr10,66920000,66930000,1.5
chr7,52150000,52160000,chr7,52390000,52400000,1.5
chr10,62440000,62450000,chr10,62700000,62710000,1.5
chr7,52820000,52830000,chr7,53030000,53040000,1.5
chr7,52950000,52960000,chr7,53170000,53180000,1.5
chr10,44540000,44550000,chr10,67590000,67600000,1.5
chr7,54270000,54280000,chr13,23630000,23640000,1.5
chr10,42600000,42610000,chr10,62250000,62260000,1.5
chr10,42580000,42590000,chr10,79310000,79320000,1.5
chr10,42580000,42590000,chr10,43710000,43720000,1.5
chr7,70960000,70970000,chr7,72010000,72020000,1.5
chr10,41990000,42000000,chr10,42390000,42400000,1.5
chr10,41600000,41610000,chr10,42480000,42490000,1.5
chr10,41600000,41610000,chr10,42190000,42200000,1.5
chr7,71140000,71150000,chr7,75270000,75280000,1.5
chr7,71150000,71160000,chr7,71430000,71440000,1.5
chr10,39970000,39980000,chr10,40160000,40170000,1.5
chr7,71150000,71160000,chr7,75460000,75470000,1.5
chr10,39080000,39090000,chr10,40160000,40170000,1.5
chr7,46800000,46810000,chr7,90800000,90810000,1.5
chr7,46800000,46810000,chr7,48640000,48650000,1.5
chr7,29470000,29480000,chr7,29590000,29600000,1.5
chr7,38800000,38810000,chr13,64250000,64260000,1.5
chr7,29560000,29570000,chr7,29740000,29750000,1.5
chr10,79900000,79910000,chr10,80140000,80150000,1.5
chr10,79890000,79900000,chr10,80280000,80290000,1.5
chr7,29570000,29580000,chr7,29940000,29950000,1.5
chr10,79890000,79900000,chr10,80050000,80060000,1.5
chr10,79750000,79760000,chr10,80140000,80150000,1.5
chr10,79750000,79760000,chr10,80080000,80090000,1.5
chr10,79480000,79490000,chr10,80780000,80790000,1.5
chr10,79480000,79490000,chr10,79720000,79730000,1.5
chr7,29650000,29660000,chr7,29990000,30000000,1.5
chr7,30950000,30960000,chr7,31110000,31120000,1.5
chr10,79440000,79450000,chr10,80780000,80790000,1.5
chr7,31330000,31340000,chr19,46640000,46650000,1.5
chr7,35170000,35180000,chr7,36010000,36020000,1.5
chr7,35170000,35180000,chr7,38860000,38870000,1.5
chr7,35170000,35180000,chr7,46910000,46920000,1.5
chr7,35170000,35180000,chr7,52000000,52010000,1.5
chr10,79420000,79430000,chr19,5420000,5430000,1.5
chr7,38800000,38810000,chr7,51560000,51570000,1.5
chr7,38800000,38810000,chr7,72010000,72020000,1.5
chr10,79420000,79430000,chr10,79510000,79520000,1.5
chr10,79140000,79150000,chr10,80840000,80850000,1.5
chr10,79140000,79150000,chr10,79860000,79870000,1.5
chr6,129190000,129200000,chr6,134780000,134790000,1.5
chr6,128830000,128840000,chr6,129250000,129260000,1.5
chr10,117520000,117530000,chr10,117850000,117860000,1.5
chr6,51150000,51160000,chr6,51420000,51430000,1.5
chr6,66840000,66850000,chr6,67210000,67220000,1.5
chr6,70750000,70760000,chr11,60510000,60520000,1.5
chr11,46230000,46240000,chr11,46280000,46290000,1.5
chr6,70790000,70800000,chr6,71220000,71230000,1.5
chr6,83000000,83010000,chr6,86610000,86620000,1.5
chr6,83720000,83730000,chr6,85400000,85410000,1.5
chr6,83810000,83820000,chr6,112640000,112650000,1.5
chr6,87450000,87460000,chr6,91820000,91830000,1.5
chr6,87450000,87460000,chr16,94820000,94830000,1.5
chr6,87450000,87460000,chr18,60720000,60730000,1.5
chr6,91060000,91070000,chr6,91420000,91430000,1.5
chr6,91060000,91070000,chr6,91820000,91830000,1.5
chr6,91060000,91070000,chr6,92040000,92050000,1.5
chr6,94610000,94620000,chr6,97150000,97160000,1.5
chr11,45660000,45670000,chr11,46250000,46260000,1.5
chr11,45660000,45670000,chr11,46210000,46220000,1.5
chr11,45600000,45610000,chr11,46200000,46210000,1.5
chr6,94610000,94620000,chr6,99370000,99380000,1.5
chr6,94610000,94620000,chr6,100750000,100760000,1.5
chr6,94630000,94640000,chr6,97240000,97250000,1.5
chr11,34400000,34410000,chr11,34570000,34580000,1.5
chr11,32430000,32440000,chr11,33060000,33070000,1.5
chr6,98940000,98950000,chr6,99370000,99380000,1.5
chr6,52590000,52600000,chr6,54630000,54640000,1.5
chr11,49980000,49990000,chr11,50070000,50080000,1.5
chr10,118310000,118320000,chr10,118670000,118680000,1.5
chr6,51150000,51160000,chr6,51330000,51340000,1.5
chr11,57990000,58000000,chr11,59000000,59010000,1.5
chr6,37680000,37690000,chr6,37820000,37830000,1.5
chr6,38500000,38510000,chr6,39360000,39370000,1.5
chr11,55280000,55290000,chr12,72230000,72240000,1.5
chr11,55280000,55290000,chr11,68780000,68790000,1.5
chr11,55280000,55290000,chr11,58040000,58050000,1.5
chr6,38500000,38510000,chr6,51420000,51430000,1.5
chr11,54770000,54780000,chr11,54910000,54920000,1.5
chr6,39150000,39160000,chr6,39360000,39370000,1.5
chr6,41500000,41510000,chr6,56660000,56670000,1.5
chr6,47580000,47590000,chr9,53340000,53350000,1.5
chr6,47730000,47740000,chr6,48620000,48630000,1.5
chr11,54510000,54520000,chr11,54760000,54770000,1.5
chr6,48500000,48510000,chr6,48660000,48670000,1.5
chr11,54510000,54520000,chr11,54650000,54660000,1.5
chr11,54340000,54350000,chr11,54940000,54950000,1.5
chr11,54340000,54350000,chr11,54650000,54660000,1.5
chr11,54330000,54340000,chr16,46120000,46130000,1.5
chr11,54300000,54310000,chr11,54380000,54390000,1.5
chr11,54250000,54260000,chr11,54910000,54920000,1.5
chr11,52080000,52090000,chr19,4190000,4200000,1.5
chr6,48630000,48640000,chr6,50340000,50350000,1.5
chr6,48670000,48680000,chr6,149250000,149260000,1.5
chr6,99000000,99010000,chr6,99220000,99230000,1.5
chr6,99260000,99270000,chr6,99370000,99380000,1.5
chr11,29590000,29600000,chr11,33060000,33070000,1.5
chr11,29590000,29600000,chr11,32120000,32130000,1.5
chr11,4240000,4250000,chr11,4700000,4710000,1.5
chr11,4130000,4140000,chr11,4700000,4710000,1.5
chr6,120070000,120080000,chr6,120300000,120310000,1.5
chr6,120070000,120080000,chr6,145150000,145160000,1.5
chr6,121220000,121230000,chr6,129170000,129180000,1.5
chr11,4080000,4090000,chr11,4740000,4750000,1.5
chr11,4080000,4090000,chr11,4490000,4500000,1.5
chr6,122290000,122300000,chr6,122760000,122770000,1.5
chr6,122550000,122560000,chr6,122760000,122770000,1.5
chr6,124700000,124710000,chr7,134560000,134570000,1.5
chr10,127930000,127940000,chr10,128210000,128220000,1.5
chr6,124830000,124840000,chr14,73220000,73230000,1.5
chr6,124950000,124960000,chr6,125140000,125150000,1.5
chr10,127610000,127620000,chr10,128060000,128070000,1.5
chr10,127610000,127620000,chr10,127970000,127980000,1.5
chr10,127520000,127530000,chr10,128220000,128230000,1.5
chr6,125170000,125180000,chr11,84720000,84730000,1.5
chr10,127440000,127450000,chr11,95170000,95180000,1.5
chr6,125210000,125220000,chr6,125430000,125440000,1.5
chr10,126600000,126610000,chr10,127090000,127100000,1.5
chr10,126550000,126560000,chr10,126810000,126820000,1.5
chr6,126880000,126890000,chr6,127400000,127410000,1.5
chr10,122220000,122230000,chr10,122520000,122530000,1.5
chr11,4240000,4250000,chr11,6080000,6090000,1.5
chr6,120030000,120040000,chr13,55540000,55550000,1.5
chr6,120030000,120040000,chr6,128780000,128790000,1.5
chr6,113270000,113280000,chr6,113630000,113640000,1.5
chr11,23260000,23270000,chr11,29440000,29450000,1.5
chr6,99590000,99600000,chr6,118360000,118370000,1.5
chr11,23190000,23200000,chr11,23390000,23400000,1.5
chr6,108240000,108250000,chr6,108260000,108270000,1.5
chr6,108480000,108490000,chr6,108770000,108780000,1.5
chr6,108480000,108490000,chr10,118670000,118680000,1.5
chr6,108490000,108500000,chr6,129170000,129180000,1.5
chr6,108780000,108790000,chr6,124320000,124330000,1.5
chr11,11620000,11630000,chr11,46200000,46210000,1.5
chr11,11620000,11630000,chr11,35580000,35590000,1.5
chr11,11590000,11600000,chr11,44280000,44290000,1.5
chr6,120030000,120040000,chr6,122240000,122250000,1.5
chr6,113640000,113650000,chr6,149320000,149330000,1.5
chr6,115620000,115630000,chr6,127050000,127060000,1.5
chr11,11570000,11580000,chr11,40540000,40550000,1.5
chr11,11570000,11580000,chr11,11630000,11640000,1.5
chr6,115800000,115810000,chr6,116140000,116150000,1.5
chr11,4720000,4730000,chr11,5160000,5170000,1.5
chr11,4720000,4730000,chr11,4790000,4800000,1.5
chr6,117840000,117850000,chr6,118360000,118370000,1.5
chr6,117850000,117860000,chr6,118360000,118370000,1.5
chr6,119580000,119590000,chr6,119850000,119860000,1.5
chr10,33830000,33840000,chr10,53310000,53320000,1.5
